codigo,nombre,modelo_aplicable,categoria,precio_publico,precio_distribuidor,stock_minimo,stock_maximo
EM008032,Faro de Placa,SOLARA,REFACCION,150,105,2,10
EM008033,Acelerador,SOLARA,REFACCION,571,400,2,10
EM008034,Mango Izquierdo,SOLARA,REFACCION,50,35,2,10
EM008038,Claxón,SOLARA,REFACCION,88,62,2,10
EM008043,Apoya Antebrazo,SOLARA,REFACCION,84,59,2,10
EM008048,Tapones Laterales,SOLARA,REFACCION,5,4,2,10
EM008049,Tapón Puerto USB,SOLARA,REFACCION,5,4,2,10
EM008051,Caja de ECU,SOLARA,REFACCION,138,96,2,10
EM008081,Manubrio,SOLARA,REFACCION,360,252,2,10
EM008082,Tubo de Dirección,SOLARA,REFACCION,200,140,2,10
EM008084,Cruza la Bobina,SOLARA,REFACCION,10,7,2,10
EM008085,Cable de Bateria,SOLARA,REFACCION,30,21,2,10
EM008086,Convertidor,SOLARA,REFACCION,250,175,2,10
EM008087,Limpiaparabrisas,SOLARA,REFACCION,80,56,2,10
EM008088,Pantalla,SOLARA,REFACCION,1534,1074,2,10
EM008097,Chasis,SOLARA,REFACCION,4200,2940,2,10
EM008098,Tijera,SOLARA,REFACCION,1428,1000,2,10
EM008099,Eje Trasero Derecho,SOLARA,REFACCION,1500,1050,2,10
EM008101,Piso Central,SOLARA,REFACCION,1315,921,2,10
EM008102,Goma de Piso,SOLARA,REFACCION,5,4,2,10
EM008105,Arnes,SOLARA,REFACCION,640,448,2,10
EM008106,Cable de Luz Trasera,SOLARA,REFACCION,140,98,2,10
EM008107,Arnes de Bateria,SOLARA,REFACCION,160,112,2,10
EM008114,Asiento Delantero,SOLARA,REFACCION,500,350,2,10
EM008115,Asiento Trasero,SOLARA,REFACCION,840,588,2,10
EM008118,Amortiguador,SOLARA,REFACCION,205,144,2,10
EM008123,Chicote Delantero,SOLARA,REFACCION,140,98,2,10
EM008124,Chicote Trasero,SOLARA,REFACCION,170,119,2,10
EM008132,Fascia Trasera,SOLARA,REFACCION,630,441,2,10
EM008141,Defensa Trasera,SOLARA,REFACCION,420,294,2,10
EM008142,Parabrisas,SOLARA,REFACCION,2000,1400,2,10
EM008143,Tablero,SOLARA,REFACCION,157,110,2,10
EM008145,Salpicadera Delantera,SOLARA,REFACCION,228,160,2,10
EM008158,Lodera Delantera,SOLARA,REFACCION,1008,706,2,10
EM008161,Gancho Interno,SOLARA,REFACCION,80,56,2,10
EM008163,Accesorio para Faro,SOLARA,REFACCION,113,79,2,10
EM008165,Eje de Freno,SOLARA,REFACCION,360,252,2,10
EM008166,Freno de Mano,SOLARA,REFACCION,222,155,2,10
EM008168,Presión (Kit de,SOLARA,REFACCION,475,333,2,10
EM008170,Palanca de Cambios,SOLARA,REFACCION,120,84,2,10
EM008171,Cambio de Marchas,SOLARA,REFACCION,232,162,2,10
EM008240,Respaldo Delantero,SOLARA,REFACCION,395,277,2,10
EM008252,Exterior del Asiento,SOLARA,REFACCION,402,281,2,10
EM008256,Bocina Bluetooth,SOLARA,REFACCION,320,224,2,10
EM008263,Exterior de la Puerta,SOLARA,REFACCION,357,250,2,10
EM008264,Techo,SOLARA,REFACCION,2142,1499,2,10
EM008265,Motor del Limpiador,SOLARA,REFACCION,600,420,2,10
EM008271,La Barra del Respaldo,SOLARA,REFACCION,231,162,2,10
EM008272,Barra del Respaldo,SOLARA,REFACCION,231,162,2,10
EM008273,Chasis Trasero,SOLARA,REFACCION,1827,1279,2,10
EM008274,Parabrisas,SOLARA,REFACCION,800,560,2,10
EM008278,Adornos de Manillar,SOLARA,REFACCION,30,21,2,10
TAURO-001,Motor,TAURO,REFACCION,2772,1940,2,10
TAURO-002,Tapa Extremo Motor,TAURO,REFACCION,600,420,2,10
TAURO-003,Circlip del Motor,TAURO,REFACCION,30,21,2,10
TAURO-004,Rin Delantero,TAURO,REFACCION,550,385,2,10
TAURO-005,Llantas,TAURO,REFACCION,698,488,2,10
TAURO-006,Estrella del Motor,TAURO,REFACCION,202,142,2,10
TAURO-007,Freno de Disco (Delantero),TAURO,REFACCION,976,683,2,10
TAURO-008,Freno de Barata (Trasero),TAURO,REFACCION,300,210,2,10
TAURO-009,Disco,TAURO,REFACCION,300,210,2,10
TAURO-012,Valvula de Aire,TAURO,REFACCION,50,35,2,10
TAURO-013,Eje Frontal,TAURO,REFACCION,147,103,2,10
TAURO-014,Reflectores Delanteros,TAURO,REFACCION,18,13,2,10
TAURO-015,Reflector de Salpicadera,TAURO,REFACCION,12,8,2,10
TAURO-017,Alarma,TAURO,REFACCION,280,196,2,10
TAURO-018,Switch de Encendido,TAURO,REFACCION,240,168,2,10
TAURO-020,Baleros de Pedales,TAURO,REFACCION,96,67,2,10
TAURO-021,Eje de Pedales,TAURO,REFACCION,198,139,2,10
TAURO-022,Brazos para Pedales,TAURO,REFACCION,100,70,2,10
TAURO-023,Cadena,TAURO,REFACCION,111,78,2,10
TAURO-024,Espejos Retrovisores,TAURO,REFACCION,200,140,2,10
TAURO-025,Parador Lateral,TAURO,REFACCION,174,122,2,10
TAURO-026,Pedales,TAURO,REFACCION,116,81,2,10
TAURO-027,Reposapies Retractil,TAURO,REFACCION,94,66,2,10
TAURO-028,Estrella de Eje de Pedales,TAURO,REFACCION,180,126,2,10
TAURO-029,Claxón,TAURO,REFACCION,76,53,2,10
TAURO-030,Manubrio,TAURO,REFACCION,360,252,2,10
TAURO-031,Acelerador,TAURO,REFACCION,385,270,2,10
TAURO-032,Mango Izquierdo,TAURO,REFACCION,50,35,2,10
TAURO-034,Tubo de Direccion,TAURO,REFACCION,360,252,2,10
TAURO-035,Controles de Direccionales,TAURO,REFACCION,165,115,2,10
TAURO-036,Plastico para Eje Frontal,TAURO,REFACCION,4,3,2,10
TAURO-037,Pantalla,TAURO,REFACCION,352,246,2,10
TAURO-038,Cubierto de Cable,TAURO,REFACCION,22,15,2,10
TAURO-039,Chicote de Freno Atrasera,TAURO,REFACCION,148,104,2,10
TAURO-040,Separador de Pila,TAURO,REFACCION,100,70,2,10
TAURO-042,Faro,TAURO,REFACCION,420,294,2,10
TAURO-043,Amortiguador,TAURO,REFACCION,645,452,2,10
TAURO-044,Canasta,TAURO,REFACCION,551,386,2,10
TAURO-045,Chasis,TAURO,REFACCION,5175,3623,2,10
TAURO-046,Tijera,TAURO,REFACCION,1170,819,2,10
TAURO-047,Arnes,TAURO,REFACCION,600,420,2,10
TAURO-048,Arnes de Bateria,TAURO,REFACCION,300,210,2,10
TAURO-049,Asiento Principal,TAURO,REFACCION,400,280,2,10
TAURO-050,Calabera,TAURO,REFACCION,500,350,2,10
TAURO-051,Piso,TAURO,REFACCION,440,308,2,10
TAURO-052,Asiento Trasero,TAURO,REFACCION,375,263,2,10
TAURO-053,Respaldo Retractil,TAURO,REFACCION,125,88,2,10
TAURO-054,Salpicadera (Delantero),TAURO,REFACCION,297,208,2,10
TAURO-055,Salpicadera (Trasera),TAURO,REFACCION,400,280,2,10
TAURO-056,Accesorios para Canasta,TAURO,REFACCION,132,92,2,10
TAURO-057,Caja de ECU,TAURO,REFACCION,280,196,2,10
TAURO-058,Tapa de Caja de ECU,TAURO,REFACCION,280,196,2,10
TAURO-059,Soporte de Caja de la Batería,TAURO,REFACCION,360,252,2,10
TAURO-060,Tornillos de Caballete,TAURO,REFACCION,11,8,2,10
TAURO-061,Facia,TAURO,REFACCION,280,196,2,10
TAURO-062,Tapa de Caja de Baterias,TAURO,REFACCION,360,252,2,10
TAURO-063,Cubierta Interior Delantera,TAURO,REFACCION,360,252,2,10
TAURO-064,Tapa Cerradura,TAURO,REFACCION,11,8,2,10
TAURO-065,Cubierta de Caja de Pila,TAURO,REFACCION,640,448,2,10
TAURO-066,Cubierta de Centro de Carga,TAURO,REFACCION,176,123,2,10
TAURO-067,Extension de Piso Delantera,TAURO,REFACCION,88,62,2,10
TAURO-068,Extension de Piso Trasera,TAURO,REFACCION,88,62,2,10
TAURO-069,Soporte de Placa,TAURO,REFACCION,88,62,2,10
TAURO-070,Asa de la Caja de la Batería,TAURO,REFACCION,51,36,2,10
TAURO-071,Caja de Baterias,TAURO,REFACCION,400,280,2,10
TAURO-072,Seguro,TAURO,REFACCION,6,4,2,10
TAURO-073,Goma para Caballete,TAURO,REFACCION,17,12,2,10
TAURO-074,Marco de Asiento Trasero,TAURO,REFACCION,795,557,2,10
TAURO-075,Resorte de Parador Lateral,TAURO,REFACCION,12,8,2,10
TAURO-076,Resorte de Asiento Trasero,TAURO,REFACCION,20,14,2,10
TAURO-078,Cargador USB,TAURO,REFACCION,282,197,2,10
TAURO-079,Caballete,TAURO,REFACCION,480,336,2,10
TAURO-080,Facia Delantera,TAURO,REFACCION,360,252,2,10
TIGRE-001,Motor,TIGRE,REFACCION,3180,2226,2,10
TIGRE-002,Tapa Extremo Motor,TIGRE,REFACCION,400,280,2,10
TIGRE-003,Circlip del Motor,TIGRE,REFACCION,20,14,2,10
TIGRE-004,Rin Delantero,TIGRE,REFACCION,920,644,2,10
TIGRE-005,Llantas,TIGRE,REFACCION,765,536,2,10
TIGRE-006,Estrella de Motor,TIGRE,REFACCION,200,140,2,10
TIGRE-007,Freno de Disco Delantero,TIGRE,REFACCION,900,630,2,10
TIGRE-008,Freno de Disco Trasero,TIGRE,REFACCION,984,689,2,10
TIGRE-009,Disco,TIGRE,REFACCION,450,315,2,10
TIGRE-011,Valvula de Aire,TIGRE,REFACCION,50,35,2,10
TIGRE-012,Eje Delantero,TIGRE,REFACCION,140,98,2,10
TIGRE-013,Reflectores Delanteros,TIGRE,REFACCION,18,13,2,10
TIGRE-014,Reflector Trasero,TIGRE,REFACCION,12,8,2,10
TIGRE-016,Alarma,TIGRE,REFACCION,210,147,2,10
TIGRE-017,Switch de Encendido,TIGRE,REFACCION,225,158,2,10
TIGRE-019,Baleros de Pedales,TIGRE,REFACCION,80,56,2,10
TIGRE-020,Eje de Pedales,TIGRE,REFACCION,200,140,2,10
TIGRE-021,Brazos de Pedales,TIGRE,REFACCION,210,147,2,10
TIGRE-022,Cadena,TIGRE,REFACCION,99,69,2,10
TIGRE-023,Espejos Retrovisores,TIGRE,REFACCION,200,140,2,10
TIGRE-024,Parador Lateral,TIGRE,REFACCION,145,102,2,10
TIGRE-025,Pedales,TIGRE,REFACCION,99,69,2,10
TIGRE-026,Reposapies Retractiles,TIGRE,REFACCION,71,50,2,10
TIGRE-027,Estrella del Eje Central,TIGRE,REFACCION,60,42,2,10
TIGRE-028,Claxón,TIGRE,REFACCION,120,84,2,10
TIGRE-029,Manubrio,TIGRE,REFACCION,500,350,2,10
TIGRE-030,Acelerador,TIGRE,REFACCION,375,263,2,10
TIGRE-031,Mando Izquierdo,TIGRE,REFACCION,400,280,2,10
TIGRE-032,Cortacorriente Principal,TIGRE,REFACCION,88,62,2,10
TIGRE-033,Plastico para Eje Frontal,TIGRE,REFACCION,4,3,2,10
TIGRE-034,Pantalla,TIGRE,REFACCION,555,389,2,10
TIGRE-035,Protector del Cableado,TIGRE,REFACCION,22,15,2,10
TIGRE-036,Separador de Pilas,TIGRE,REFACCION,100,70,2,10
TIGRE-038,Faro,TIGRE,REFACCION,780,546,2,10
TIGRE-039,Amortiguador,TIGRE,REFACCION,435,305,2,10
TIGRE-040,Visagra de Canasta,TIGRE,REFACCION,20,14,2,10
TIGRE-041,Chasis,TIGRE,REFACCION,4900,3430,2,10
TIGRE-042,Tijeras,TIGRE,REFACCION,1440,1008,2,10
TIGRE-043,Arnes,TIGRE,REFACCION,725,508,2,10
TIGRE-044,Arnes de Bateria,TIGRE,REFACCION,600,420,2,10
TIGRE-045,Asiento Principal,TIGRE,REFACCION,825,578,2,10
TIGRE-046,Calavera,TIGRE,REFACCION,375,263,2,10
TIGRE-047,Piso,TIGRE,REFACCION,585,410,2,10
TIGRE-048,Asiento Trasero,TIGRE,REFACCION,550,385,2,10
TIGRE-049,Salpicadera Delantera,TIGRE,REFACCION,330,231,2,10
TIGRE-050,Salpicadera Trasera,TIGRE,REFACCION,570,399,2,10
TIGRE-051,Parrilla Trasera,TIGRE,REFACCION,285,200,2,10
TIGRE-052,Cubierta Frontal de Faro,TIGRE,REFACCION,750,525,2,10
TIGRE-053,Cubierta Interior Delantera,TIGRE,REFACCION,300,210,2,10
TIGRE-054,Delantero (Izquierda o,TIGRE,REFACCION,84,59,2,10
TIGRE-056,Base de Asiento Trasero,TIGRE,REFACCION,165,116,2,10
TIGRE-057,Cubierta Central,TIGRE,REFACCION,390,273,2,10
TIGRE-059,Regulador de Corriente,TIGRE,REFACCION,220,154,2,10
TIGRE-060,Flash,TIGRE,REFACCION,57,40,2,10
TIGRE-061,Caja de ECU,TIGRE,REFACCION,165,116,2,10
TIGRE-064,Placa de Bisagra de Asiento,TIGRE,REFACCION,60,42,2,10
TIGRE-066,Protector de Pantalla,TIGRE,REFACCION,234,164,2,10
TIGRE-067,Marco Superior de Piso,TIGRE,REFACCION,540,378,2,10
TIGRE-068,Tornillos de Parador Lateral,TIGRE,REFACCION,16,11,2,10
TIGRE-069,Resorte Parador Lateral,TIGRE,REFACCION,16,11,2,10
TIGRE-070,Tapon Parador Lateral,TIGRE,REFACCION,8,6,2,10
TIGRE-071,Facia,TIGRE,REFACCION,210,147,2,10
TIGRE-072,Cubierta de la Cerradura,TIGRE,REFACCION,10,7,2,10
TIGRE-073,Caja de Bateria Extraible,TIGRE,REFACCION,780,546,2,10
TIGRE-074,Parador Central,TIGRE,REFACCION,280,196,2,10
TIGRE-076,Tapón de la Luz Direccional,TIGRE,REFACCION,4,3,2,10
TIGRE-078,Cubierta de Puerto de Carga,TIGRE,REFACCION,135,95,2,10
TIGRE-082,Cubierta de Protección,TIGRE,REFACCION,120,84,2,10
URBAN PLUS-001,Motor,URBAN PLUS,REFACCION,2772,1940,2,10
URBAN PLUS-002,Tapa Extremo Motor,URBAN PLUS,REFACCION,400,280,2,10
URBAN PLUS-003,Circlip del Motor,URBAN PLUS,REFACCION,20,14,2,10
URBAN PLUS-004,Estrella del Motor,URBAN PLUS,REFACCION,600,420,2,10
URBAN PLUS-005,Llantas,URBAN PLUS,REFACCION,480,336,2,10
URBAN PLUS-006,Estrella del Motor,URBAN PLUS,REFACCION,200,140,2,10
URBAN PLUS-007,Freno de Balata (Delantera),URBAN PLUS,REFACCION,277,194,2,10
URBAN PLUS-008,Freno de Balata (Trasera),URBAN PLUS,REFACCION,300,210,2,10
URBAN PLUS-010,Valvula de Aire,URBAN PLUS,REFACCION,50,35,2,10
URBAN PLUS-011,Eee Frontal,URBAN PLUS,REFACCION,105,74,2,10
URBAN PLUS-012,Reflectores Delanteros,URBAN PLUS,REFACCION,14,10,2,10
URBAN PLUS-013,Reflectore de Salpicadera,URBAN PLUS,REFACCION,28,20,2,10
URBAN PLUS-015,Alarma,URBAN PLUS,REFACCION,210,147,2,10
URBAN PLUS-016,Switch de Encendido,URBAN PLUS,REFACCION,148,104,2,10
URBAN PLUS-018,Baleros de Pedales,URBAN PLUS,REFACCION,80,56,2,10
URBAN PLUS-019,Eje de Pedales,URBAN PLUS,REFACCION,165,116,2,10
URBAN PLUS-020,Brazos para Pedales,URBAN PLUS,REFACCION,96,67,2,10
URBAN PLUS-021,Cadena,URBAN PLUS,REFACCION,93,65,2,10
URBAN PLUS-022,Espejos Retrovisores,URBAN PLUS,REFACCION,200,140,2,10
URBAN PLUS-023,Parador Lateral,URBAN PLUS,REFACCION,145,102,2,10
URBAN PLUS-024,Pedales,URBAN PLUS,REFACCION,116,81,2,10
URBAN PLUS-025,Reposapies Retractiles,URBAN PLUS,REFACCION,93,65,2,10
URBAN PLUS-026,Estrella de Eje de Pedales,URBAN PLUS,REFACCION,60,42,2,10
URBAN PLUS-027,Claxon,URBAN PLUS,REFACCION,76,53,2,10
URBAN PLUS-028,Manubrio,URBAN PLUS,REFACCION,350,245,2,10
URBAN PLUS-029,Acelerador,URBAN PLUS,REFACCION,200,140,2,10
URBAN PLUS-030,Mango Izquierdo,URBAN PLUS,REFACCION,50,35,2,10
URBAN PLUS-032,Mando Izquierdo,URBAN PLUS,REFACCION,118,82,2,10
URBAN PLUS-033,Plastico para Eje Frontal,URBAN PLUS,REFACCION,4,3,2,10
URBAN PLUS-034,Pantalla,URBAN PLUS,REFACCION,375,263,2,10
URBAN PLUS-035,Chicote Delantero,URBAN PLUS,REFACCION,108,76,2,10
URBAN PLUS-036,Chicote Trasero,URBAN PLUS,REFACCION,148,104,2,10
URBAN PLUS-037,Cubierta de Respaldo,URBAN PLUS,REFACCION,201,141,2,10
URBAN PLUS-038,Estante de Respaldo,URBAN PLUS,REFACCION,90,63,2,10
URBAN PLUS-039,Separador de Pila,URBAN PLUS,REFACCION,100,70,2,10
URBAN PLUS-040,Faro,URBAN PLUS,REFACCION,480,336,2,10
URBAN PLUS-041,Direccionales,URBAN PLUS,REFACCION,61,43,2,10
URBAN PLUS-042,Amortiguador,URBAN PLUS,REFACCION,285,200,2,10
URBAN PLUS-043,Canasta,URBAN PLUS,REFACCION,360,252,2,10
URBAN PLUS-044,Caja de Tarjeta,URBAN PLUS,REFACCION,188,131,2,10
URBAN PLUS-045,Visagra de Canasta,URBAN PLUS,REFACCION,20,14,2,10
URBAN PLUS-046,Cubierta de Cesta,URBAN PLUS,REFACCION,80,56,2,10
URBAN PLUS-047,Plastico de Canasta,URBAN PLUS,REFACCION,66,46,2,10
URBAN PLUS-048,Chasis,URBAN PLUS,REFACCION,3900,2730,2,10
URBAN PLUS-049,Tijera,URBAN PLUS,REFACCION,1215,851,2,10
URBAN PLUS-050,Arnes,URBAN PLUS,REFACCION,275,263,2,10
URBAN PLUS-051,Arnes de Bateria,URBAN PLUS,REFACCION,165,193,2,10
URBAN PLUS-052,Asiento Principal,URBAN PLUS,REFACCION,450,228,2,10
URBAN PLUS-055,Calavera,URBAN PLUS,REFACCION,625,175,2,10
URBAN PLUS-056,Piso,URBAN PLUS,REFACCION,250,210,2,10
URBAN PLUS-057,Asiento Trasero,URBAN PLUS,REFACCION,450,193,2,10
URBAN PLUS-058,Respaldo de Asiento,URBAN PLUS,REFACCION,105,77,2,10
URBAN PLUS-059,Barra de Baterias,URBAN PLUS,REFACCION,30,105,2,10
URBAN PLUS-060,Salpicadera Delantera,URBAN PLUS,REFACCION,10,168,2,10
URBAN PLUS-061,Salpicadera Trasera,URBAN PLUS,REFACCION,285,200,2,10
URBAN PLUS-062,Porta Placa,URBAN PLUS,REFACCION,30,21,2,10
URBAN PLUS-063,Cubierta Frontal de Faro,URBAN PLUS,REFACCION,420,294,2,10
URBAN PLUS-065,Gancho,URBAN PLUS,REFACCION,45,32,2,10
URBAN PLUS-066,Protector de Pantalla,URBAN PLUS,REFACCION,88,62,2,10
URBAN PLUS-067,Cubierta Calabera,URBAN PLUS,REFACCION,57,40,2,10
URBAN PLUS-069,Tapones para Piso (4),URBAN PLUS,REFACCION,4,3,2,10
URBAN PLUS-070,Caja de ECU,URBAN PLUS,REFACCION,144,101,2,10
URBAN PLUS-071,Facia,URBAN PLUS,REFACCION,120,84,2,10
URBAN PLUS-072,Cubierta Interior Delantera,URBAN PLUS,REFACCION,240,168,2,10
URBAN PLUS-074,Soporte de Calabera,URBAN PLUS,REFACCION,21,15,2,10
URBAN PLUS-075,Caja de Baterias,URBAN PLUS,REFACCION,180,126,2,10
URBAN PLUS-077,Extension de Salpicadera Trasera,URBAN PLUS,REFACCION,138,97,2,10
URBAN PLUS-078,Cubierta Delantera (Arriba),URBAN PLUS,REFACCION,150,105,2,10
URBAN PLUS-079,Cubierta Delantera (Abajo),URBAN PLUS,REFACCION,33,23,2,10
URBAN PLUS-080,Goma para Tuercas de Motor,URBAN PLUS,REFACCION,6,4,2,10
URBAN PLUS-081,Cubierta de Manubiro (Arriba),URBAN PLUS,REFACCION,360,252,2,10
URBAN PLUS-082,Cubierta de Manubiro (Arriba),URBAN PLUS,REFACCION,300,210,2,10
URBEX-001,Motor,URBEX,REFACCION,3180,2226,2,10
URBEX-002,Tapa Extremo Motor,URBEX,REFACCION,400,280,2,10
URBEX-003,Circlip del Motor,URBEX,REFACCION,20,14,2,10
URBEX-004,Rin Delantero,URBEX,REFACCION,690,483,2,10
URBEX-005,Llantas,URBEX,REFACCION,765,536,2,10
URBEX-006,Estrella de Motor,URBEX,REFACCION,200,140,2,10
URBEX-007,Freno de Disco Delantero,URBEX,REFACCION,900,630,2,10
URBEX-008,Freno de Disco Trasero,URBEX,REFACCION,984,689,2,10
URBEX-009,Disco,URBEX,REFACCION,300,210,2,10
URBEX-011,Valvulas de Aire,URBEX,REFACCION,50,35,2,10
URBEX-012,Eje Delantero,URBEX,REFACCION,140,98,2,10
URBEX-013,Reflectores Delanteros,URBEX,REFACCION,18,13,2,10
URBEX-014,Reflector Salpicadera,URBEX,REFACCION,12,8,2,10
URBEX-016,Alarma,URBEX,REFACCION,210,147,2,10
URBEX-017,Switch de Encendido,URBEX,REFACCION,240,168,2,10
URBEX-019,Baleros de Pedales,URBEX,REFACCION,80,56,2,10
URBEX-020,Eje de Pedales,URBEX,REFACCION,200,140,2,10
URBEX-021,Brazos de Pedales,URBEX,REFACCION,110,77,2,10
URBEX-022,Cadena,URBEX,REFACCION,105,74,2,10
URBEX-023,Espejos Retrovisores,URBEX,REFACCION,200,140,2,10
URBEX-024,Parador Lateral,URBEX,REFACCION,145,102,2,10
URBEX-025,Pedales,URBEX,REFACCION,99,69,2,10
URBEX-026,Reposapies Retractiles,URBEX,REFACCION,71,50,2,10
URBEX-027,Estrella del Eje Central,URBEX,REFACCION,66,46,2,10
URBEX-028,Claxon,URBEX,REFACCION,136,95,2,10
URBEX-029,Manubrio,URBEX,REFACCION,350,245,2,10
URBEX-030,Acelerador,URBEX,REFACCION,450,315,2,10
URBEX-031,Mando Izquierdo,URBEX,REFACCION,425,298,2,10
URBEX-032,Cortacorriente Principal,URBEX,REFACCION,88,62,2,10
URBEX-033,Plastico para Eje Frontal,URBEX,REFACCION,4,3,2,10
URBEX-034,Pantalla,URBEX,REFACCION,390,273,2,10
URBEX-035,Soporte de la Canasta,URBEX,REFACCION,180,126,2,10
URBEX-036,Separador de Pilas,URBEX,REFACCION,100,70,2,10
URBEX-038,Faro,URBEX,REFACCION,420,294,2,10
URBEX-039,Direccionales Delanteras,URBEX,REFACCION,61,43,2,10
URBEX-040,Direccionales Traseras,URBEX,REFACCION,61,43,2,10
URBEX-041,Amortiguador,URBEX,REFACCION,435,305,2,10
URBEX-042,Canasta,URBEX,REFACCION,390,273,2,10
URBEX-043,Base de Plastico de Canasta,URBEX,REFACCION,44,31,2,10
URBEX-044,Chasis,URBEX,REFACCION,5250,3675,2,10
URBEX-045,Tijera,URBEX,REFACCION,1440,1008,2,10
URBEX-046,Arnes,URBEX,REFACCION,725,508,2,10
URBEX-047,Arnes Principal,URBEX,REFACCION,600,420,2,10
URBEX-048,Asiento,URBEX,REFACCION,950,665,2,10
URBEX-049,Calavera,URBEX,REFACCION,475,333,2,10
URBEX-050,Piso,URBEX,REFACCION,510,357,2,10
URBEX-051,Salpicadera Delantera,URBEX,REFACCION,450,315,2,10
URBEX-052,Salpicadera Trasera,URBEX,REFACCION,300,210,2,10
URBEX-053,Parrilla Trasera,URBEX,REFACCION,375,263,2,10
URBEX-054,Cubierta Frontal de Faro,URBEX,REFACCION,420,294,2,10
URBEX-055,Cubierta Interior Delantera,URBEX,REFACCION,255,179,2,10
URBEX-058,Caja para Cableado,URBEX,REFACCION,51,36,2,10
URBEX-060,Tapa Central,URBEX,REFACCION,480,336,2,10
URBEX-061,Tapa Caja de ECU,URBEX,REFACCION,1,60,2,10
URBEX-062,Caja de Baterias Extraible,URBEX,REFACCION,198,139,2,10
URBEX-064,Placa de Bisagra de Asiento,URBEX,REFACCION,30,21,2,10
URBEX-065,Soporte de Anclaje para Cubierta,URBEX,REFACCION,30,21,2,10
URBEX-066,Caballete,URBEX,REFACCION,380,266,2,10
URBEX-067,Tornillos Parador Lateral,URBEX,REFACCION,1,8,2,10
URBEX-068,Resorte Parador Lateral,URBEX,REFACCION,18,13,2,10
URBEX-069,Tapon Parador Lateral,URBEX,REFACCION,6,4,2,10
URBEX-070,Cortaviento Delantero,URBEX,REFACCION,210,147,2,10
URBEX-071,Cubierta de la Cerradura,URBEX,REFACCION,10,7,2,10
URBEX-072,Marco Superior del Posapie,URBEX,REFACCION,1,480,2,10
URBEX-075,Amortiguador (Derecho o,URBEX,REFACCION,33,23,2,10
URBEX-077,Protector de Pantalla,URBEX,REFACCION,195,137,2,10
URBEX-080,Luces RGB,URBEX,REFACCION,1,70,2,10
VMPS5-001,Motor,VMPS5,REFACCION,1716,1201,2,10
VMPS5-002,Tapa Extremo Motor,VMPS5,REFACCION,400,280,2,10
VMPS5-003,Circlip del Motor,VMPS5,REFACCION,20,14,2,10
VMPS5-004,Rin Delantero,VMPS5,REFACCION,440,308,2,10
VMPS5-005,Llantas,VMPS5,REFACCION,480,336,2,10
VMPS5-006,Estrella del Motor,VMPS5,REFACCION,200,140,2,10
VMPS5-007,Freno de Balata (Delantera),VMPS5,REFACCION,277,194,2,10
VMPS5-008,Freno de Balata (Trasera),VMPS5,REFACCION,300,210,2,10
VMPS5-010,Vlavula de Aire,VMPS5,REFACCION,50,35,2,10
VMPS5-011,Eje Frontal,VMPS5,REFACCION,70,49,2,10
VMPS5-012,Reflectores,VMPS5,REFACCION,7,5,2,10
VMPS5-013,Reflector de Salpicadera,VMPS5,REFACCION,12,8,2,10
VMPS5-015,Alarma,VMPS5,REFACCION,210,147,2,10
VMPS5-017,Baleros de Pedales,VMPS5,REFACCION,80,56,2,10
VMPS5-018,Eje de Pedales,VMPS5,REFACCION,165,116,2,10
VMPS5-019,Brazos para Pedales,VMPS5,REFACCION,120,84,2,10
VMPS5-020,Cadena,VMPS5,REFACCION,105,74,2,10
VMPS5-021,Espejos Retrovisores,VMPS5,REFACCION,200,140,2,10
VMPS5-022,Parador Lateral,VMPS5,REFACCION,145,102,2,10
VMPS5-023,Pedales,VMPS5,REFACCION,116,81,2,10
VMPS5-024,Estrella de Eje de Pedales,VMPS5,REFACCION,72,50,2,10
VMPS5-025,Manubrio,VMPS5,REFACCION,375,263,2,10
VMPS5-026,Acelerador,VMPS5,REFACCION,275,193,2,10
VMPS5-027,Mango Izquierdo,VMPS5,REFACCION,50,35,2,10
VMPS5-029,Control Izquierdo,VMPS5,REFACCION,57,40,2,10
VMPS5-030,Plastico para Eje Frontal,VMPS5,REFACCION,6,4,2,10
VMPS5-031,Pantalla y Faro,VMPS5,REFACCION,450,315,2,10
VMPS5-032,Cubierto de Cable,VMPS5,REFACCION,12,8,2,10
VMPS5-033,Chicote de Freno Delantero,VMPS5,REFACCION,108,76,2,10
VMPS5-034,Chicote de Freno Atrasera,VMPS5,REFACCION,148,104,2,10
VMPS5-035,Cubierta de Respaldo,VMPS5,REFACCION,68,48,2,10
VMPS5-036,Estante de Respaldo,VMPS5,REFACCION,66,46,2,10
VMPS5-037,Soportes de Canasta,VMPS5,REFACCION,32,22,2,10
VMPS5-038,Caballete,VMPS5,REFACCION,220,154,2,10
VMPS5-039,Amortiguador,VMPS5,REFACCION,270,189,2,10
VMPS5-040,Canasta,VMPS5,REFACCION,120,84,2,10
VMPS5-041,Visagra de Canasta,VMPS5,REFACCION,20,14,2,10
VMPS5-042,Cubierta de Canasta,VMPS5,REFACCION,60,42,2,10
VMPS5-043,Chasis,VMPS5,REFACCION,1920,1344,2,10
VMPS5-044,Tijera,VMPS5,REFACCION,495,347,2,10
VMPS5-045,Arnes,VMPS5,REFACCION,413,289,2,10
VMPS5-046,Arnes de Bateria,VMPS5,REFACCION,165,116,2,10
VMPS5-047,Asiento Principal,VMPS5,REFACCION,350,245,2,10
